Group;No.;Compounds;SMILES;RI
Train;m1645;Zuclopenthixol;C\1(=C/CCN2CCN(CC2)CCO)/c2c(Sc3c1cccc3)ccc(c2)Cl;647.85
Train;m1646;1-(3-Trifluoromethylphenyl)-piperazin;c1(N2CCNCC2)cc(ccc1)C(F)(F)F;353.09
Train;m1647;1,3-Dimethyl-2-imidazolidinon;C1(=O)N(CCN1C)C;169.83
Train;m1648;1H-Benzotriazole-5-carboxylic acid;c12c(ccc(c1)C(=O)O)[nH]nn2;191.21
Train;m1649;1-Hydroxy-Benzotriazol;c12c(cccc1O)[nH]nn2;196.55
Train;m1650;1-Methyl-Benzotriazol;Cn1nnc2ccccc12;290.48
Train;m1651;2',3'-di-O-acetyl-5'-deoxy-5-fluorocytidine;C[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H]1OC(=O)C)n1cc(F)c(N)nc1=O;286.66
Train;m1652;2-Aminobenzimidazole;c12c(nc([nH]1)N)cccc2;185.86
Train;m1653;2-Aminoheptan;C(CCCC)C(C)N;282.84
Train;m1654;2-Methyl-4-amino-6-methoxy-s-triazine;n1c(nc(nc1C)OC)N;183.57
Test;m1655;2-Naphthalinsulfonic acid;c12c(ccc(c1)S(=O)(=O)O)cccc2;315.68
Train;m1656;3,5,6-Trichloro-2-pyridinol;c1(c(=O)[nH]c(c(c1)Cl)Cl)Cl;584.47
Train;m1657;3-Phenoxybenzoic acid;OC(=O)c1cccc(Oc2ccccc2)c1;616.54
Train;m1658;4,5-Dichloro-2-n-octyl-isothiazol-3(2H)-on (DCOIT);n1(c(=O)c(c(s1)Cl)Cl)CCCCCCCC;854.03
Train;m1659;4-Acetamidoantipyrine;n1(c2ccccc2)c(=O)c(c(n1C)C)NC(=O)C;216.41
Train;m1660;4-Formylaminoantipyrine;n1(c2ccccc2)c(=O)c(c(n1C)C)NC=O;211.82
Train;m1661;4-Hydroxy-Benzotriazol;c1ccc2c(c1O)[nH]nn2;215.64
Train;m1662;4-Piperidincarboxamid;NC(=O)C1CCNCC1;-3.52
Train;m1663;5-Chloro-2-methyl-4-isothiazolin-3-on (CMI);c1(=O)n(sc(c1)Cl)C;244.66
Train;m1664;5-Fluoro Cytosine (broad peak);c1(c(c[nH]c(=O)n1)F)N;9.47
Train;m1665;Acamprosat;S(=O)(=O)(O)CCCNC(=O)C;7.17
Train;m1666;Acetochlor-ESA;S(=O)(=O)(O)CC(=O)N(c1c(CC)cccc1C)COCC;449.31
Train;m1667;Acetochlor-OXA;N(C(=O)C(=O)O)(c1c(cccc1CC)C)COCC;429.46
Train;m1668;Alachlor-ESA;S(=O)(=O)(O)CC(=O)N(c1c(CC)cccc1CC)COC;449.31
Train;m1669;Alachlor-OXA;C(=O)(C(=O)N(c1c(cccc1CC)CC)COC)O;434.04
Train;m1670;Albuterol;c1(cc(c(cc1)O)CO)C(CNC(C)(C)C)O;146.92
Train;m1671;Aliskiren;C(C(=O)N)(CNC(=O)[C@@H](C[C@@H]([C@H](C[C@H](Cc1cc(c(cc1)OC)OCCCOC)C(C)C)N)O)C(C)C)(C)C;586
Train;m1672;Allopurinol Peak 1;c12c(nc[nH]c1=O)[nH]nc2;67.5
Train;m1673;AMDOPH;O=C(N(N(C)C(=O)C)c1ccccc1)C(=O)N(C)C;286.66
Train;m1674;Amisulprid;c1(c(cc(c(c1)S(=O)(=O)CC)N)OC)C(=O)NCC1N(CCC1)CC;208.01
Train;m1675;Amitrol;n1nn(cc1)N;6.41
Train;m1676;Atazanavir;COC(=O)N[C@@H](C(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(cc1)c1ccccn1)NC(=O)[C@H](C(C)(C)C)NC(=O)OC;733.38
Train;m1677;Atenolol acid (Metoprolol acid);c1(ccc(cc1)CC(=O)O)OCC(CNC(C)C)O;200.37
Train;m1678;Atenolol-desisopropyl (peak 1);c1c(ccc(c1)CC(=O)N)OCC(CN)O;4.12
Train;m1679;Atomoxetin;CNCC[C@@H](Oc1ccccc1C)c1ccccc1;491.31
Train;m1680;Atrazin-desethyl-2-hydroxy (=Prometon-Hydroxy-Desisopropyl);c1(nc(nc(n1)O)N)NC(C)C;141.57
Train;m1681;Benserazide;OCC(C(=O)NNCc1ccc(c(c1O)O)O)N;5.65
Test;m1682;Benzamidine;NC(=N)c1ccccc1;101.1
Test;m1683;Benzophenon 3 (=2-Hydroxy-4-methoxybenzophenon);COc1ccc(c(c1)O)C(=O)c1ccccc1;727.27
Train;m1684;Benzyl-dimethyl-dodecylammonium;[N+](CCCCCCCCCCCC)(Cc1ccccc1)(C)C;756.29
Test;m1685;Betamethason 21;[C@H]12[C@H]3[C@@]([C@@]4(C(=CC(=O)C=C4)CC3)C)([C@H](C[C@@]1([C@]([C@H](C2)C)(C(=O)COC(=O)C)O)C)O)F;613.49
Train;m1686;Bexarotene;c12c(C(CCC2(C)C)(C)C)cc(c(c1)C(=C)c1ccc(cc1)C(=O)O)C;975.44
Train;m1687;Bicalutamid;c1(c(ccc(c1)NC(=O)C(CS(=O)(=O)c1ccc(cc1)F)(C)O)C#N)C(F)(F)F;565.38
Train;m1688;Bifenox acid;c1(c(ccc(c1)Oc1c(cc(cc1)Cl)Cl)N(O)O)C(=O)O;565.38
Train;m1689;Bufexamac;c1(CC(=O)NO)ccc(cc1)OCCCC;510.4
Train;m1690;Capecitabin;[C@H]1(n2c(=O)nc(c(c2)F)NC(=O)OCCCCC)[C@@H]([C@@H]([C@H](O1)C)O)O;479.86
Train;m1691;Carbamazepin-10,11-dihydro-10,11-dihydroxy;c12N(c3c([C@H]([C@@H](c1cccc2)O)O)cccc3)C(=O)N;343.93
Train;m1692;Carbamazepin-10,11-epoxid;O1C2C1c1c(N(c3c2cccc3)C(=O)N)cccc1;366.84
Test;m1693;Ceftazidim;S1[C@H]2N(C(=O)[C@H]2NC(=O)/C(=N\OC(C(=O)O)(C)C)/c2nc(sc2)N)C(=C(C1)C[n+]1ccccc1)C(=O)O;158.37
Train;m1694;Cetirizin;Clc1ccc(C(N2CCN(CC2)CCOCC(=O)O)c2ccccc2)cc1;582.94
Test;m1695;Chloridazon-methyl-desphenyl;c1nn(c(=O)c(c1N)Cl)C;169.83
Test;m1696;Chlorthalidon;C1(c2c(C(=O)N1)cccc2)(c1cc(c(cc1)Cl)S(=O)(=O)N)O;295.82
Train;m1697;Cilastatin;[C@@H]1(C(C1)(C)C)C(=O)N/C(=C\CCCCSC[C@H](C(=O)O)N)/C(=O)O;272.91
Train;m1698;Climbazol;C(n1ccnc1)(Oc1ccc(cc1)Cl)C(=O)C(C)(C)C;654.72
Test;m1699;Clindamycin;C1(C(C(C(C(O1)SC)O)O)O)C(C(C)Cl)NC(=O)C1N(CC(C1)CCC)C;428.69
Train;m1700;Clopidogrel Carbon acid;N1([C@@H](c2c(Cl)cccc2)C(=O)O)Cc2c(scc2)CC1;324.84
Test;m1701;Clorprenaline;Clc1c(C(O)CNC(C)C)cccc1;263.75
Test;m1702;Clotrimazol;C(c1c(cccc1)Cl)(n1ccnc1)(c1ccccc1)c1ccccc1;754.76
Train;m1703;Corticosteron;[C@H]12[C@H]([C@H]3[C@](C[C@@H]2O)([C@H](CC3)C(=O)CO)C)CCC2=CC(=O)CC[C@]12C;568.44
Train;m1704;Crotamiton;c1(N(C(=O)/C=C/C)CC)c(cccc1)C;605.85
Test;m1705;Crotethamide;C(N(C(=O)/C=C\C)CC)(C(=O)N(C)C)CC;368.37
Train;m1706;Cyclophosphamid;ClCCN(P1(=O)OCCCN1)CCCl;376.77
Train;m1707;Cytarabin peak 1;O1C(n2ccc(nc2=O)N)[C@@H](O)[C@H](O)[C@H]1CO;6.41
Train;m1708;D,L-N,N-Didesmethylvenlafaxine;C(C1(O)CCCCC1)(c1ccc(cc1)OC)CN;384.4
Train;m1709;D617;CC(C(CCCNC)(C#N)c1cc(c(cc1)OC)OC)C;369.13
Test;m1710;Darunavir;c1cc(ccc1N)S(=O)(=O)N(CC(C)C)C[C@H]([C@@H](NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)Cc1ccccc1)O;527.2
Train;m1711;Deprenyl;c1(C[C@H](N(CC#C)C)C)ccccc1;257.64
Test;m1712;desethyl-desisopropyl-atrazine;Nc1nc(N)nc(Cl)n1;131.64
Train;m1713;Desvenlafaxine;C(C1(CCCCC1)O)(c1ccc(cc1)O)CN(C)C;269.1
Train;m1714;Dibucaine;c12c(cc(nc1cccc2)OCCCC)C(=O)NCCN(CC)CC;552.4
Test;m1715;Didecyldimethylammonium (DADMAC (C10:C10));C([N+](CCCCCCCCCC)(C)C)CCCCCCCCC;865.48
Test;m1716;Dimethachlor-ESA;Cc1cccc(C)c1N(CCOC)C(=O)CS(=O)(=O)O;323.31
Train;m1717;Dimethenamid-OXA;Cc1csc(C)c1N(C(C)COC)C(=O)C(=O)O;385.93
Test;m1718;Dipyron (Metamizol);S(=O)(=O)(O)CN(c1c(=O)n(n(c1C)C)c1ccccc1)C;243.13
Train;m1719;DMSA (=N,N-Dimethylaminosulfanilid);S(=O)(=O)(N(C)C)Nc1ccccc1;379.82
Train;m1720;Dronedaron;c1(c2c(oc1CCCC)ccc(c2)NS(=O)(=O)C)C(=O)c1ccc(cc1)OCCCN(CCCC)CCCC;670.76
Test;m1721;Efavirenz;O=C1Nc2ccc(Cl)cc2[C@](C(F)(F)F)(C#CC2CC2)O1;716.58
Train;m1722;Emtricitabine;Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F;160.66
Train;m1723;Epinephrine;c1(cc(c(cc1)O)O)[C@H](CNC)O;5.65
Train;m1724;Etodolac;C1(c2c(c3c([nH]2)c(ccc3)CC)CCO1)(CC(=O)O)CC;706.65
Test;m1725;Exemestan;[C@@H]12[C@@H]([C@@]3(C(=CC(=O)C=C3)C(=C)C2)C)CC[C@]2([C@H]1CCC2=O)C;612.73
Train;m1726;Fenfluoramine;FC(F)(F)c1cc(ccc1)CC(NCC)C;369.13
Test;m1727;Fenofibrat;c1(C(=O)c2ccc(cc2)Cl)ccc(cc1)OC(C(=O)OC(C)C)(C)C;851.74
Train;m1728;Fenofibrin acid ;C(C(=O)O)(Oc1ccc(cc1)C(=O)c1ccc(cc1)Cl)(C)C;639.45
Train;m1729;Fludrocortison Acetate;[C@]12([C@@]3(C(=CC(=O)CC3)CC[C@H]1[C@H]1[C@](C[C@@H]2O)([C@](CC1)(C(=O)COC(=O)C)O)C)C)F;565.38
Train;m1730;Flufenacet-ESA;S(=O)(=O)(O)CC(=O)N(C(C)C)c1ccc(F)cc1;336.3
Train;m1731;Flufenacet-OXA;c1cc(ccc1N(C(C)C)C(=O)C(=O)O)F;319.5
Train;m1732;Foramsulfuron;S(=O)(=O)(NC(=O)Nc1nc(cc(n1)OC)OC)c1c(C(=O)N(C)C)cc(NC=O)cc1;476.04
Train;m1733;Fosinopril;[C@@H]1(CN([C@@H](C1)C(=O)O)C(=O)CP(=O)(OC(OC(=O)CC)C(C)C)CCCCc1ccccc1)C1CCCCC1;849.45
Train;m1734;Galaxolide;O1Cc2cc3C(C(C(c3cc2C(C1)C)(C)C)C)(C)C;958.65
Train;m1735;Gemcitabin;c1(=O)nc(ccn1C1OC(C(C1(F)F)O)CO)N;97.28
Test;m1736;Guanylurea;O=C(N=C(N)N)N;0.3
Test;m1737;Ifosfamid;N1(P(=O)(OCCC1)NCCCl)CCCl;350.04
Train;m1738;Imidacloprid-urea;N1(CCNC1=O)Cc1cnc(cc1)Cl;259.93
Test;m1739;Iminostilben;c12c(C=Cc3c(N1)cccc3)cccc2;670
Test;m1740;Iobitridol;Ic1c(c(I)c(NC(=O)C(CO)CO)c(I)c1C(=O)N(CC(O)CO)C)C(=O)N(CC(O)CO)C;109.5
Train;m1741;Iohexol;c1(N(CC(CO)O)C(=O)C)c(c(c(c(c1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I;116.37
Train;m1742;Iomeprol;c1(c(c(c(c(c1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)N(C(=O)CO)C;122.48
Test;m1743;Iopromid;c1(c(c(c(c(c1I)NC(=O)COC)I)C(=O)NCC(CO)O)I)C(=O)N(CC(CO)O)C;158.37
Train;m1744;Irgarol-descyclopropyl;c1(nc(nc(n1)N)SC)NC(C)(C)C;544
Train;m1745;Isoproturon-didemethyl = 1-(4-Isoprophenyl)urea;c1(ccc(cc1)C(C)C)NC(=O)N;492.84
Train;m1746;Lamotrigin;c1(c2c(c(ccc2)Cl)Cl)c(nc(nn1)N)N;310.33
Train;m1747;Lansoprazole;c12c(nc([nH]1)S(=O)Cc1c(c(ccn1)OCC(F)(F)F)C)cccc2;540.18
Test;m1748;Levofloxacin;c12c3c(N4CCN(CC4)C)c(cc1c(=O)c(cn2C(CO3)C)C(=O)O)F;237.02
Train;m1749;Linezolid;N1(c2cc(c(cc2)N2CCOCC2)F)C[C@@H](OC1=O)CNC(=O)C;324.84
Test;m1750;Meperidine;C1(c2ccccc2)(C(=O)OCC)CCN(CC1)C;303.46
Test;m1751;Metamitron-desamino;O=c1nc([nH]nc1c1ccccc1)C;304.22
Train;m1752;Metaxalone;c1(cc(cc(c1)C)C)OCC1OC(=O)NC1;500.47
Test;m1753;Metazachlor-ESA;Cc1cccc(C)c1N(Cn1cccn1)C(=O)CS(=O)(=O)O;288.95
Train;m1754;Metazachlor-OXA ;c1ccc(c(c1C)N(C(=O)C(=O)O)Cn1nccc1)C;269.1
Train;m1755;Methsuximide;C1(c2ccccc2)(C(=O)N(C(=O)C1)C)C;412.66
Test;m1756;Metolachlor-ESA;C(C(=O)N(c1c(cccc1CC)C)C(COC)C)S(=O)(=O)O;460.77
Train;m1757;Metolachlor-Morpholinon;O1CC(N(c2c(CC)cccc2C)C(=O)C1)C;502.76
Train;m1758;Metribuzin-Desamino (DA);c1(c(=O)nc([nH]n1)SC)C(C)(C)C;469.93
Train;m1759;Metribuzin-Diketo (DK);c1(c(=O)n(c(=O)[nH]n1)N)C(C)(C)C;350.04
Test;m1760;N'-(2,4-Dimethylphenyl)-N-methylformamidine;c1(c(cc(cc1)C)C)/N=C/NC;239.32
Train;m1761;N4-Acetylsulfadiazine;c1(S(=O)(=O)Nc2ncccn2)ccc(cc1)NC(=O)C;214.12
Train;m1762;N4-Acetylsulfadimethoxine;S(=O)(=O)(Nc1nc(OC)cc(OC)n1)c1ccc(NC(=O)C)cc1;376
Train;m1763;N4-Acetylsulfamethazine;S(=O)(=O)(Nc1nc(cc(n1)C)C)c1ccc(NC(=O)C)cc1;250.77
Train;m1764;N4-Acetylsulfamethoxazole;c1(NS(=O)(=O)c2ccc(cc2)NC(=O)C)noc(c1)C;303.46
Train;m1765;N4-Acetylsulfathiazole;c1(S(=O)(=O)Nc2nccs2)ccc(cc1)NC(=O)C;224.04
Test;m1766;N-desmethyl Clarithromycin;C1([C@H](CC)OC(=O)[C@@H]([C@@H]([C@H]([C@@H](C(C[C@@H](C(=O)[C@@H]([C@H]1O)C)C)(C)OC)O[C@H]1C(C(CC(O1)C)NC)O)C)O[C@@H]1OC([C@@H](C(C1)(OC)C)O)C)C)(C)O;599.74
Train;m1767;N-Desmethylvenlafaxine;OC1(C(CNC)c2ccc(OC)cc2)CCCCC1;380.58
Test;m1768;Neotam;C(=O)(N[C@H](C(=O)OC)Cc1ccccc1)[C@H](CC(=O)O)NCCC(C)(C)C;574.54
Train;m1769;N-ethyl-4-methoxybenzamide;O(c1ccc(C(=O)NCC)cc1)C;327.13
Train;m1770;N-Nitrosofenfluramine;CCN(C(C)Cc1cccc(c1)C(F)(F)F)N=O;620.36
Train;m1771;Nordeprenyl;N(C(Cc1ccccc1)C)CC#C;256.11
Train;m1772;Norfenfluramine;FC(F)(F)c1cc(CC(N)C)ccc1;351.57
Test;m1773;norfluoxetine;FC(F)(F)c1ccc(OC(CCN)c2ccccc2)cc1;555.45
Train;m1774;Norlidocaine;O=C(Nc1c(cccc1C)C)CNCC;230.92
Train;m1775;Nornicotine;C1CNC(C1)c1cccnc1;99.57
Train;m1776;Norpheniramine;n1c(C(c2ccccc2)CCN(C)C)cccc1;342.4
Train;m1777;o-Chlorophenylpiperazine;Clc1ccccc1N1CCNCC1;288.19
Test;m1778;Octocrylene;O(C(=O)C(=C(c1ccccc1)c1ccccc1)C#N)CC(CCCC)CC;920.46
Train;m1779;Olopatadine;c12/C(=C\CCN(C)C)/c3c(COc1ccc(c2)CC(=O)O)cccc3;426.4
Train;m1780;Oseltamivir;C1=C(C[C@@H]([C@H]([C@@H]1OC(CC)CC)NC(=O)C)N)C(=O)OCC;424.11
Train;m1781;Oseltamivir-carboxylat;[C@@H]1([C@@H]([C@H](CC(=C1)C(=O)O)N)NC(=O)C)OC(CC)CC;261.46
Train;m1782;Oxcarbazepin;O=C1Cc2c(N(c3c1cccc3)C(=O)N)cccc2;406.55
Train;m1783;Penciclovir (2 peaks);c12c(ncn1CCC(CO)CO)c(=O)[nH]c(n2)N;127.83
Train;m1784;Phenoxybenzamide;O(c1c(cccc1)C(=O)N)c1ccccc1;495.13
Train;m1785;Phenylephrine (broad peak);c1([C@H](CNC)O)cc(ccc1)O;47.65
Train;m1786;Picaridin (Icaridin);N1(C(CCCC1)CCO)C(=O)OC(CC)C;574.54
Train;m1787;Pravastatin;C1[C@@H](C=C2C=C[C@H](C)[C@@H]([C@H]2[C@H]1OC(=O)[C@@H](C)CC)CC[C@@H](O)C[C@H](CC(=O)O)O)O;538.65
Train;m1788;Praziquantel;C12c3c(CCN1C(=O)CN(C2)C(=O)C1CCCCC1)cccc3;611.96
Train;m1789;Prednisolon;[C@H]12[C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@H](C[C@@]1([C@@](CC2)(O)C(=O)CO)C)O;498.95
Train;m1790;Prednison;[C@H]12[C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)C(=O)C[C@@]1([C@@](CC2)(O)C(=O)CO)C;456.18
Train;m1791;Pregabalin-rac;O=C(O)C[C@H](CC(C)C)CN;204.95
Test;m1792;Prolinamide;C(=O)([C@H]1NCCC1)N;0.3
Train;m1793;Propachlor-ESA;c1ccccc1N(C(C)C)C(=O)CS(=O)(=O)O;317.2
Train;m1794;Propachlor-OXA;c1ccccc1N(C(C)C)C(=O)C(=O)O;292.01
Train;m1795;Propazine-2-hydroxy (=Prometon-Hydroxy);O=c1nc(NC(C)C)[nH]c(NC(C)C)n1;355.39
Train;m1796;Pyrilamine;O(c1ccc(CN(CCN(C)C)c2ncccc2)cc1)C;361.49
Train;m1797;Pyrimidinol;c1c(nc(nc1C)C(C)C)O;243.13
Train;m1798;Ranitidin-S-oxid (peak 1);[S@](=O)(Cc1oc(CN(C)C)cc1)CCN/C(=C/N(O)O)/NC;6.41
Train;m1799;Resveratrol;c1(cc(cc(c1)/C=C/c1ccc(cc1)O)O)O;353.09
Train;m1800;Ribavirin;[C@@H]1(n2nc(nc2)C(=O)N)O[C@@H]([C@H]([C@H]1O)O)CO;4.12
Train;m1801;Rimantadin;NC(C12CC3CC(C1)CC(C2)C3)C;412.66
Train;m1802;Ritonavir;[C@H](Cc1ccccc1)(C[C@@H]([C@H](Cc1ccccc1)NC(=O)OCc1cncs1)O)NC(=O)[C@@H](NC(=O)N(Cc1nc(sc1)C(C)C)C)C(C)C;748.65
Train;m1803;Roxithromycin;[C@@H]1([C@@H]([C@@H](O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)[C@](C[C@H](/C(=N/OCOCCOC)/[C@@H]([C@H]([C@]([C@H](OC(=O)[C@@H]1C)CC)(C)O)O)C)C)(C)O)C)O[C@H]1C[C@]([C@H]([C@@H](O1)C)O)(OC)C;605.09
Test;m1804;Spironolacton;[C@@]12([C@@]3([C@@H](CC1)[C@H]1[C@H](CC3)[C@@]3(C(=CC(=O)CC3)C[C@H]1SC(=O)C)C)C)OC(=O)CC2;605.85
Test;m1805;Tenofovir;C(P(=O)(O)O)OC(Cn1cnc2c1ncnc2N)C;105.68
Train;m1806;Terbutylazine-2-hydroxy;O=c1nc(NC(C)(C)C)[nH]c(NCC)n1;357.68
Train;m1807;Terbutylazine-desethyl;Nc1nc(Cl)nc(NC(C)(C)C)n1;471.46
Test;m1808;Terbutylazine-desethyl-2-hydroxy;O=c1nc(NC(C)(C)C)[nH]c(n1)N;204.95
Train;m1809;Thiacloprid-amide;Clc1ncc(CN2CCS/C/2=N\C(=O)N)cc1;269.1
Train;m1810;tramadol-N-oxide;O[C@]1([C@H](CCCC1)CN(=O)(C)C)c1cc(OC)ccc1;300.4
Train;m1811;Tributylamine;N(CCCC)(CCCC)CCCC;303.46
Train;m1812;Triethylphosphate;P(=O)(OCC)(OCC)OCC;370.66
Train;m1813;Valganciclovir;O(Cn1c2[nH]c(nc(=O)c2nc1)N)C(COC(=O)[C@@H](N)C(C)C)CO;107.21
Train;m1814;Vancomycin;c1(c2cc3cc1Oc1c(Cl)cc([C@@H](O)[C@@H]4NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@@H](NC(=O)[C@@H]([C@@H](c3cc(c(O2)cc3)Cl)O)NC(=O)[C@@H](CC(C)C)NC)CC(=O)N)c2cc(c(cc2)O)c2c([C@@H](C(=O)O)NC4=O)cc(cc2O)O)cc1)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@H]1C[C@@]([C@@H]([C@@H](O1)C)O)(N)C;149.21
Train;m1815;Vildagliptin;N#C[C@H]1N(C(=O)CNC23CC4CC(C2)(O)CC(C4)C3)CCC1;149.21
Train;m1816;Zidovudine;O1[C@@H](n2c(=O)[nH]c(=O)c(c2)C)C[C@H](N=N#N)[C@H]1CO;248.48
Train;m1817;4-androsten-3,17-dione;C1(=O)CC[C@]2(C(=C1)CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@H]21)C;615.02
Test;m1818;1, 3, 5(10)-estratrien-3-ol-17-one estrone (E1) ;c1cc(cc2CC[C@@H]3[C@@H](c12)CC[C@]1([C@H]3CCC1=O)C)O;630.29
Train;m1819;1,3,5(10)-estratrien-3, 7?-diol/ 17?-ESTRADIOL (E2);[C@H]12[C@H]3[C@@H](c4c(CC3)cc(cc4)O)CC[C@@]1([C@H](CC2)O)C;819.67
Train;m1820;Dhydroepiandrosterone (DHEA) / ANDROSTENOLONE / 3?-HYDROXY-5-ANDROSTEN-17-ONE;O=C1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC3)C[C@@H](O)CC4)C)CC2)CC1)C;676.11
